,Time Code,Country Code,"Population, total",Population growth (annual %),Surface area (sq. km),Poverty headcount ratio at national poverty lines (% of population),"GNI, Atlas method (current US$)","GNI per capita, Atlas method (current US$)","GNI, PPP (current international $)","GNI per capita, PPP (current international $)",Income share held by lowest 20%,"Life expectancy at birth, total (years)","Fertility rate, total (births per woman)","Adolescent fertility rate (births per 1,000 women ages 15-19)","Contraceptive prevalence, any methods (% of women ages 15-49)",Births attended by skilled health staff (% of total),"Mortality rate, under-5 (per 1,000 live births)","Prevalence of underweight, weight for age (% of children under 5)","Immunization, measles (% of children ages 12-23 months)","Primary completion rate, total (% of relevant age group)","School enrollment, secondary (% gross)","School enrollment, primary and secondary (gross), gender parity index (GPI)","Prevalence of HIV, total (% of population ages 15-49)",Forest area (sq. km),"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",Energy use (kg of oil equivalent per capita),CO2 emissions (metric tons per capita),Electric power consumption (kWh per capita),GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %),"Inflation, GDP deflator (annual %)","Agriculture, forestry, and fishing, value added (% of GDP)","Industry (including construction), value added (% of GDP)",Exports of goods and services (% of GDP),Imports of goods and services (% of GDP),Gross capital formation (% of GDP),"Revenue, excluding grants (% of GDP)",Start-up procedures to register a business (number),Market capitalization of listed domestic companies (% of GDP),Military expenditure (% of GDP),Mobile cellular subscriptions (per 100 people),High-technology exports (% of manufactured exports),Merchandise trade (% of GDP),Net barter terms of trade index (2000 = 100),"External debt stocks, total (DOD, current US$)",Total debt service (% of GNI),Net migration,"Personal remittances, paid (current US$)","Foreign direct investment, net inflows (BoP, current US$)",Net ODA received per capita (current US$),GDP per capita (current US$),"Foreign direct investment, net (BoP, current US$)","Inflation, consumer prices (annual %)",Antiretroviral therapy coverage (% of people living with HIV),"Labor force, female (% of total labor force)","Mortality rate, adult, male (per 1,000 male adults)","Mortality rate, adult, female (per 1,000 female adults)",Number of infant deaths,Number of maternal deaths,Number of neonatal deaths,"Patent applications, nonresidents","Patent applications, residents",People practicing open defecation (% of population)
2671,YR2012,FRA,65659809.0,0.4840051198,549086.9922,,2848546702757.0,43380.0,2528096970156.0,38500.0,7.9,81.96829268,2.01,6.648,,97.1,4.2,,91.0,,105.8136,1.00305,0.3,166500.0,90.8758953,3836.656592,5.075062341000001,7363.423795999999,2683825225093.0,0.3131347444,1.161825038,1.6317950369999998,17.86855062,29.20302719,30.49903198,22.62663227,43.44444333,5.0,67.37356416,2.236926011,97.94818377,26.85293215,46.3190743,123.7363754,,,423831.0,12565631505.0,32950453828.0,,40874.70351,19081607551.0,1.954195316,79.0,47.30325588,109.097,51.592,2763.0,70.0,1743.0,2092.0,14540.0,0.0
2672,YR2012,PYF,268998.0,0.4844465181,4000.0,,,,,,,76.074,2.048,41.159,,,,,,,,,,1550.0,,,3.026319898,,,,,,,,,,,,,,84.61066625,2.599126521,,79.43900687,,,-8016.0,58214549.52,147199569.6,,,-106140897.4,,,42.76237754,135.404,79.367,,,,,,
2673,YR2012,GAB,1749682.0,3.788513401,267670.0,,15885666992.0,9080.0,26046345457.0,14890.0,,62.924,4.113,106.166,31.1,89.3,58.1,6.5,71.0,,,,4.1,224000.0,,2072.638342,2.917366699,988.7510988,17171447372.0,5.251076918,-2.941902704,3.353697777,58.82460162,60.95034144,31.3924675,26.96614996,29.79216863,10.0,,1.619804648,146.18244919999995,,76.41755359999998,226.784078,3160323458.0,2.635534589,100317.0,355744067.7,677327365.5,39.3500076,9814.038992,233409728.1,2.652418287,33.0,40.20297859,272.038,241.722,2260.0,170.0,1404.0,,,2.759840355
2674,YR2012,GMB,1905011.0,3.030426733,11300.0,,921008361.6,480.0,2773695559.0,1460.0,,60.178,5.518,90.893,,,71.7,18.0,95.0,65.68311,,,1.9,4832.000122,,,0.2386904853,,910026155.7,5.599761322999999,4.451369367,20.34344627,12.95219177,30.85197492,44.27734576,27.7946624,,8.0,,1.227775507,80.11446641,0.1792994987,54.83358878,100.2946035,546378728.9,2.973564987,-15436.0,66136002.3,41183457.77,72.95495932,477.70126039999985,-51171214.67,4.254534775,19.0,43.61244624,297.0,243.0,3412.0,500.0,2314.0,,,1.912694186
2675,YR2012,GEO,3728874.0,-0.7365655188,69700.0,30.0,14800798027.0,3970.0,30440439989.0,8160.0,5.9,72.097,1.984,51.648,,99.8,12.1,,93.0,101.4368,,,0.3,28223.99902,,993.7399332999997,2.263802424,2329.92587,15846484588.0,6.35079784,1.071335861,7.388610976,21.07210144,38.15049852,57.79828832,28.94984198,25.73899485,2.0,,3.1046041110000004,115.6116991,2.493567426,65.71173526,137.42993090000002,12124714164.0,9.799270713,-95340.0,86732443.05,942896945.1,176.77990730000005,4249.670165,-725975436.3,,25.0,45.69665401,242.776,85.57799999999997,619.0,17.0,494.0,233.0,139.0,0.0
2676,YR2012,DEU,80425823.0,0.1877278006,357170.0,,3756626259236.0,46710.0,3585851182477.0,44590.0,,80.53902439,1.41,8.062999999999999,,98.5,4.0,,97.0,98.65314,102.1676,0.96137,0.1,114130.0,,3876.948104,9.199299757,7270.1525230000025,3543983909148.0,0.4919928291,1.540294079,0.7029069051000001,27.59250397,45.98253972,39.89221466,19.30677311,28.29526586,9.0,41.93909589,1.311261447,114.1126357,17.35816002,72.12123603,128.8254845,,,1938576.0,15587632314.0,65464274951.0,,44065.24891,33647156576.0,2.008490922,70.0,45.90385997,95.548,51.099,2306.0,37.0,1573.0,14720.0,46620.0,0.0
2677,YR2012,GHA,25996449.0,2.369475311,238540.0,24.2,40126129002.0,1540.0,90428354239.0,3480.0,5.4,61.72,4.192,71.77600000000002,,,63.3,,88.0,93.86433,56.44244000000001,0.9631,1.8,92517.99805,,329.158417,0.4568859770000001,342.2005829,41939728979.0,9.292789405,15.20527874,22.13115469,27.13653359,40.35921817,52.80881695,16.96772212,,7.0,,0.8041652561,98.54586684,7.775215676,74.6666723,184.5349195,11987606705.0,1.266497156,-50000.0,7990000.0,3294520000.0,69.21291443,1613.286837,-3293430000.0,7.12635006,23.0,47.28864357,274.0,236.0,35682.0,2800.0,23544.0,,,19.17578869
2678,YR2012,GIB,33646.0,0.1011032231,10.0,,,,,,,,,,,,,,,,,,,0.0,,5108.274386,13.73244962,5082.3277659999985,,,,,,,,,,,,,103.2812221,,,52.66752074,,,,,,,,,,,,,,,,,,,0.0
2679,YR2012,GRC,11045011.0,-0.5407529504999999,131960.0,,259559585894.0,23500.0,281120340956.0,25450.0,5.8,80.63414634,1.34,8.539,,,4.1,,99.0,96.98412,104.5624,0.97519,,39633.99902,,2403.230472,7.247007358999999,5534.897159,245670666639.0,-7.300493935,-0.3703920275,3.237727235,14.32591358,28.68399402,33.13377263,12.80315375,45.47710398,11.0,18.26695495,2.407691375,123.9228745,10.05669694,40.20423006,121.6797398,,,-161799.0,1437386209.0,1662090330.0,,22242.68193,-983789755.0,1.501527961,,42.92923827,100.78,44.469,340.0,3.0,232.0,28.0,628.0,0.0
2680,YR2012,GRL,56810.0,-0.1407212194,410450.0,,,,,,,71.29902439,2.019,,,,,,,,,,,2.199999988,,,10.00501672,,2609667674.0,1.39419336,3.445331812,16.19422485,18.91310819,37.51529785,63.46707239999999,37.67406476,,,,,105.2859926,47.28709482,51.19425793,74.18046808,,,,,,,45936.76595,,,,,,,,,,,,0.0
2681,YR2012,GRD,107446.0,0.6067923137,340.0,,755299043.8,7030.0,1136864040.0,10580.0,,72.669,2.194,35.35800000000001,,99.0,14.5,,94.0,,,,,169.8999977,,,2.525529103,,799882259.3,-1.155143735,3.926522909,4.832211185,12.31798421,25.81516974,49.46781751,,,6.0,,,120.9091078,,47.00691829,94.8529767,589257177.2,1.966092728,-1000.0,1600109.259,31489862.96,71.29162556,7444.5047680000025,-31489862.96,2.41077704,,,189.241,100.953,24.0,1.0,17.0,26.0,,3.412785388
2682,YR2012,GUM,159996.0,0.1901854881,540.0,,,,,,,78.408,2.45,38.698,,,,,,,,,,250.0,,,,,5199000000.0,2.025782689,3.404439085,,,19.31140604,58.41507982,,,,,,,,13.19484516,101.1624216,,,-7594.0,,,,32494.562360000004,,,,40.62801373,83.027,49.632,,,,,,0.7332
2683,YR2012,GTM,15270778.0,2.130983777,108890.0,,47363520148.0,3100.0,105000268304.0,6880.0,,72.236,3.219,78.571,,,32.4,,93.0,84.75211999999998,53.12337,0.96424,0.5,36491.99951,,725.0667255,0.7840304534999999,532.6513161,50388460925.0,2.969857401,3.3225079,10.55367886,27.68000098,24.86857573,36.11392872,14.95453594,11.46988024,14.0,,0.4452741681,136.1233169,5.068189816,53.53011286,244.0366477,15367094556.0,3.23460726,-50131.0,27905200.0,1263638429.0,19.96558394,3299.665605,-1205491304.0,3.781807547,31.0,36.2996708,221.193,119.052,10912.0,480.0,6204.0,337.0,7.0,7.333185069
2684,YR2012,GIN,10652029.0,2.19781536,245860.0,55.2,7141289334.0,670.0,18226230565.0,1710.0,7.6,57.905,5.175,145.873,5.6,45.3,112.8,18.7,58.0,60.101380000000006,37.80608,,1.6,64720.0,,,0.2423545786,,7638045254.0,5.916911732000001,11.51425928,16.83167319,31.5767628,33.1373916,53.53693264,26.02152624,,7.0,,2.980528209,52.42849932,,54.75222862,110.168384,1380761108.0,2.355367371,-293749.0,50720000.0,605560000.0,59.4590946,717.0507379,-603550000.0,15.22510139,25.0,53.24726006,294.0,270.0,29219.0,3100.0,14177.0,,,18.08126651
2685,YR2012,GNB,1604979.0,2.651065872,36130.0,,1003679736.0,630.0,2371847803.0,1480.0,,55.645,4.923,107.8,,,103.1,,81.0,,,,3.8,20020.0,,,0.1576487917,,989327811.8,-1.7126830119999998,-0.8505327975,46.89249801,13.54244509,15.47521335,25.69777950000001,6.699038757,,9.0,,2.475596794,65.37113570000001,,31.63764288,81.57785825,279451212.1,0.6944636439,-7005.0,24964980.51,6624917.193,50.04426849,616.4116862000002,-6773782.932999997,2.130545803,16.0,48.27555478,308.493,255.201,4006.0,460.0,2612.0,,,21.50424122
2686,YR2012,GUY,755399.0,0.4472529176,214970.0,,2724870215.0,3610.0,4925516995.0,6520.0,,68.575,2.6060000000000003,83.06200000000003,,,35.9,,99.0,97.37594,97.72779,0.99501,1.5,165560.0,,,2.640787187,,2861562266.0,5.276306143,5.6933096270000005,18.87260937,29.92096227,59.86939444,88.26495715,24.83040439,,7.0,,1.176457464,72.41828491,0.1224456389,119.2705132,129.8010964,1974229281.0,5.275219708,-34999.0,183688021.2,277910000.0,152.13152250000005,3788.146749,-277910000.0,2.391935213,52.0,34.77356903,252.025,175.697,466.0,29.0,346.0,14.0,,0.769611108
2687,YR2012,HTI,10250930.0,1.480132666,27750.0,58.5,7747492971.0,760.0,16734290650.0,1630.0,5.5,61.26,3.2880000000000003,57.566,34.5,37.3,76.2,11.6,66.0,,,,2.1,994.0000153,,397.2571269,0.2257236173,46.14215491,7890216508.0,2.885095378,5.285563485,17.73401136,55.19781471,16.90722152,53.16084509,29.53819564,,12.0,,,59.45750288,,50.50558494,321.6913158000001,1163440489.0,0.06733315105,-150000.0,231924077.2,156000000.0,124.2179978,769.7073834,-156000000.0,5.018041554,30.0,47.54486603,283.463,221.669,15490.0,1400.0,7780.0,15.0,2.0,24.1028926
2688,YR2012,HND,8640691.0,1.869298244,112490.0,66.5,16876344644.0,1950.0,33394732911.0,3860.0,2.8,73.814,2.774,80.094,73.2,82.8,21.8,7.1,97.0,86.82106999999998,63.88398000000001,1.0682,0.4,49520.0,,593.0709707999998,1.03974902,636.6388984,18400538970.0,4.128687749,3.579787426,13.56629403,26.1135718,50.90279882,70.28541699,24.56420879,21.18690682,13.0,,1.146018871,85.29449786,2.795326568,107.22512,186.6696873,5054989598.0,5.388361304,-30000.0,36431743.42,1081346796.0,65.52600944,2129.521698,-850958332.9,5.196186155,36.0,33.49572525,177.012,124.158,3808.0,140.0,2446.0,233.0,8.0,9.625399724
2689,YR2012,HKG,7150100.0,1.103957997,1100.0,,259861536639.0,36340.0,372426704795.0,52090.0,,83.4804878,1.285,3.0210000000000004,74.8,,,,,100.7627,107.1295,1.0041,,,,1994.715598,6.073287646,6031.244318,262629441493.0,1.700277398,3.5448376460000004,0.054686683110000016,6.844524385,215.8495655,214.71896490000003,25.22013354,,3.0,1078.304795,,232.551291,18.50069133,398.429435,95.91061142,,,74892.0,607118505.2,74887135901.0,,36730.8767,13235718097.0,4.063860668,,47.66783764,71.27600000000002,37.606,,,,12817.0,171.0,0.0
2690,YR2012,HUN,9920362.0,-0.5164376065,93030.0,15.0,128646788348.0,12970.0,219991325197.0,22180.0,7.6,75.06341463,1.34,20.315,,99.0,5.7,,99.0,97.53673,98.06066,0.98621,0.1,20551.99951,25.91993778,2365.553697,4.494128944,3923.042324,127856647108.0,-1.6314033369999998,3.3684874710000003,3.845476317,25.26404861,86.4054192,79.72043702,19.45486449,39.66656688,6.0,16.23707525,1.034186922,117.386504,21.20095626,155.4444016,135.4957003,,,29999.0,1088627375.0,10618888829.0,,12888.30459,-2764575024.0,5.652145171,33.0,46.20255815,195.724,89.303,440.0,11.0,286.0,66.0,692.0,0.0
2691,YR2012,ISL,320716.0,0.5321007349,103000.0,,13047454336.0,40680.0,11766282594.0,36690.0,9.3,82.91707317,2.04,9.36,,97.8,2.4,,90.0,98.16384,110.0091,0.99769,0.1,452.9999924,3.954607412,17630.07147,5.613991818,53202.83366,14724078264.0,1.296436095,3.439877253,6.565814487999999,20.48232003,55.01726277,49.25023926,16.07580423,29.05779505,5.0,,,108.1258521,15.39404727,66.80214424,84.25019284,,,-2163.0,65977681.08,1024171887.0,,45910.0209,-4229102710.0,5.185899888,68.0,47.52668851,66.88600000000001,34.35,9.0,0.0,5.0,7.0,37.0,0.0
2692,YR2012,IND,1265782790.0,1.231622928,3287260.0,,1870994255309.0,1480.0,6141496500297.0,4850.0,,67.545,2.439,28.052,,,52.1,,83.0,,69.01283000000001,1.0034,,701467.9688,,599.1544142000001,1.5946684,723.2354613,1827637859136.0,5.456387552000001,7.934387478,16.84537707,29.3985277,24.53443066,31.25929107,38.34741567,12.59987278,,69.1239511,2.537346604,68.31524817,7.428554057,43.03489316,90.08306387,392576047064.0,1.686451954,-2350075.0,4963082154.0,23995685014.0,1.328703482,1443.8795289999994,-15442447343.0,9.312445605,,21.26656451,221.719,148.825,1031595.0,47000.0,742530.0,34402.0,9553.0,39.22259563
2693,YR2012,IDN,248452413.0,1.3518921919999998,1910930.0,,889278532543.0,3580.0,2280382863217.0,9180.0,7.2,69.866,2.455,50.475,61.9,83.1,31.5,,82.0,103.0983,80.45233,1.00822,0.4,930632.0313,,853.2083446,2.564188865,733.3718267999999,917869910106.0,6.030050652999999,3.753878753,13.37397424,43.59374442,24.59437879,24.98851951,35.07159361,15.46843732,,46.65394903,0.7115494734000001,113.4883118,10.64661017,41.58791957,127.9518919,252566622897.0,4.025474812,-454447.0,3633613325.0,21200778608.0,0.2777594275,3694.348946,-13716225988.0,4.279499996,5.0,38.12498631,209.894,152.351,131113.0,11000.0,81883.0,,,15.84861875
2694,YR2012,IRN,75539862.0,1.205151389,1745150.0,,539179512409.0,7140.0,1304594056710.0,17270.0,,74.77600000000002,1.901,34.571,,98.8,18.1,,98.0,97.20739,84.98212,0.95182,0.1,106919.8047,,2869.333253,8.098482837999999,2784.622508,598853401276.0,-7.44455703,24.01610944,7.618363371,43.34185294,24.12886375,23.24419195,40.34027493,,10.0,15.19499594,2.75703583,76.98918841,,27.65835506,188.5226112,7471977615.0,0.09903669356,-502345.0,,4661734400.0,2.009402665,7927.647542000002,,25.73656846,7.0,17.31426408,107.594,65.902,21437.0,250.0,15583.0,432.0,10622.0,0.5684334972
2695,YR2012,IRQ,31890011.0,3.720640652,435240.0,18.9,201092662506.0,6310.0,490956774975.0,15400.0,8.8,69.148,4.243,79.493,,70.4,32.6,,74.0,,,,,8250.0,,1438.175609,4.789061252,1141.14103,218000986223.0,13.93643017,2.669769383,4.124271438,60.57698851,44.44872923,29.10024907,13.44852356,,10.0,,1.899568366,83.90088044,,70.36573671,244.6857699,,,1303607.0,548000000.0,3400000000.0,40.79271092,6836.027313,-2910000000.0,6.089096416,,14.11520501,200.321,135.99,28130.0,700.0,19646.0,,,1.183884543
2696,YR2012,IRL,4599533.0,0.4237438033,70280.0,,186827027254.0,40620.0,171626952199.0,37310.0,7.5,80.84634146,1.98,10.778,,99.8,4.0,,92.0,,117.7522,1.01053,0.2,7369.899901999999,,2853.064865,7.738155591,5651.008483,224999484105.0,0.2257148143,2.279672461,0.9807212055,24.502713,104.5096336,87.02738387,20.22579411,31.89451496,4.0,48.43973773,0.5141648191,108.7990577,25.48407383,79.79662741,126.32605320000002,,,-111819.0,1995419364.0,40945788780.0,,48917.89756000001,-19618721269.0,1.696208973,66.0,45.07940598,83.95700000000002,51.106,242.0,5.0,174.0,63.0,492.0,0.0
2697,YR2012,IMN,84533.0,-0.4167189168,570.0,,6860591007.0,81160.0,,,,,,,,,,,,,,,,34.60000038,,,,,6433357030.0,3.2,-3.705806858,0.6683667644,9.604242304,,,,,,,,,,,,,,,,,,76104.68137,,,,,,,,,,,,
2698,YR2012,ISR,7910500.0,1.846151321,22070.0,,254882428457.0,32220.0,244505617039.0,30910.0,4.8,81.70487805,3.05,11.543,,,4.3,,96.0,107.0847,102.2228,1.01203,0.1,1583.999939,,3067.742494,9.547967764,7184.501612,257435001991.0,2.116193517,3.803842844,1.270188215,20.89211888,36.00949707,35.96942169,21.15786838,31.19870016,5.0,62.87236729999999,6.046997605,121.1432456,19.89303838,53.8128067,97.85423618,,,19497.0,4220000000.0,9017300000.0,,32543.45515,-6741700000.0,1.68422871,,46.74163923,75.42699999999998,40.475,548.0,6.0,369.0,5473.0,1319.0,0.0
2699,YR2012,ITA,59539717.0,0.2695412395,301340.0,,2143241298459.0,36000.0,2154531375588.0,36190.0,6.3,82.23902439,1.43,5.894,,,3.8,,90.0,101.4162,102.0333,0.98994,0.3,91355.99609,,2709.297728,6.205413857999999,5397.741477000001,2072823157060.0,-2.819013779,1.38015264,1.964829089,21.42657282,28.58636368,27.59851605,17.86162224,38.55776949,8.0,,1.4367373,162.3070852,7.668682388,47.7564136,131.343473,,,1637369.0,11821288114.0,34901033.01,,34814.12512,6761845951.0,3.041363332,72.0,41.87489675,70.347,39.591,1744.0,11.0,1236.0,871.0,8439.0,0.0
2700,YR2012,JAM,2842132.0,0.5717314664,10990.0,19.9,14104545675.0,4960.0,22870830678.0,8050.0,,74.001,2.102,60.754,,,17.4,2.5,93.0,,,,2.0,3363.399963000001,,974.4631847,2.625615207,1037.60135,14798716216.0,-0.6149185411,6.573278856,5.771440486,17.99386056,30.18371146,51.85636689,19.93317231,26.22866828,6.0,,0.9298167968,95.52469766,0.6336884095,54.34930897,86.38234809999999,14308795714.0,12.40339425,-56658.0,333540513.2,413333448.1,9.872870085,5206.906722,-323447006.5,6.898248186,20.0,44.71182513,168.315,102.802,732.0,39.0,611.0,82.0,25.0,0.7732252681999999
2701,YR2012,JPN,127629000.0,-0.1597106758,377960.0,,6315107709544.0,49480.0,4873844260963.0,38190.0,,83.09609756,1.41,4.479,,99.8,3.0,,96.0,,,,0.1,249628.0078,,3537.36317,9.63862829,7998.346770999998,6203213121334.0,1.495089586,-0.761554976,1.141795695,26.74805013,14.54475256,16.09137113,22.65442345,10.75713213,,56.08112202,0.9674270826,109.8935958,18.30271952,27.153847,60.45855379,,,358133.0,4042571071.0,546962692.2,,48603.47665,117085390235.0,-0.05193905817,57.0,41.9359617,76.891,39.807,2391.0,58.0,1083.0,55783.0,287013.0,0.0
2702,YR2012,JOR,8090872.0,5.431586567999999,89320.0,,29511415253.0,3650.0,72233540271.0,8930.0,,73.722,3.4360000000000004,28.084,61.2,99.6,19.2,3.0,98.0,,74.1864,0.99609,0.1,975.0,32.93338584,970.2091443,3.021209828,1917.59306,30966149506.0,2.651170555,4.2654340039999985,3.867000683,28.72694147,46.2687315,74.30015942,24.895468,21.5304031,7.0,87.08696570000002,4.760650366,111.0543164,2.36777746,92.48485994,83.72052265,18484345844.0,3.121834965,1056759.0,684788732.4,1548450704.0,143.0624536,3827.294451,-1543039437.0,4.5152,56.0,18.07703758,130.67600000000002,95.895,3552.0,110.0,2469.0,346.0,48.0,0.1668372916
2703,YR2012,KAZ,16792089.0,1.408676972,2724901.875,3.8,166922826922.0,9940.0,325435632565.0,19380.0,9.4,69.61,2.62,31.31,,99.99,16.2,,96.0,107.5193,102.2145,1.00756,0.1,33090.0,,4398.9444079999985,14.46941789,5180.653819,207998568866.0,4.8,4.785569806,4.288330156000002,36.30285333,44.10966304,29.61406945,25.22966023,22.52402723,7.0,11.31863557,1.046906485,180.4934178,30.24284983,63.84995855,232.99648080000003,135531190780.0,12.8999177,159807.0,3432439705.0,13648134374.0,7.852507212999999,12386.7,-11855850310.0,5.19568369,18.0,48.84306097,306.42,126.7,5494.0,64.0,3258.0,,,0.03163126502
2704,YR2012,KEN,44343410.0,2.66270486,580370.0,,46449993546.0,1050.0,115251383515.0,2600.0,,62.659,4.123,86.15299999999998,,,52.2,,93.0,,,,5.6,43032.00195,,454.8363556,0.28223970600000003,150.43949030000005,50412754861.0,4.563209131,9.379780652,26.1699503,18.59926669,22.22735357,35.53772274,21.47559789,,13.0,,1.66647473,69.30390445,,44.46692124,94.13487814,11870831770.0,1.105952447,-50000.0,14509118.4,1380173662.0,59.84339048,1136.871406,-1141800837.0,9.377767482000001,41.0,47.76150188,281.894,196.25,54132.0,5500.0,32504.0,136.0,123.0,12.36164317
2705,YR2012,KIR,106370.0,1.555706939,810.0,,278435021.4,2620.0,295962984.1,2780.0,,66.381,3.796,21.134,,,62.1,,91.0,,,,,121.4999962,,,0.5860580991,,190243321.6,4.713319136,-0.3952619444,24.33587138,13.63525039,13.10895465,91.76268253,,67.85167744,7.0,,,16.92206449,,60.44890251,82.80701797,,,-4123.0,1216064.729,-2385943.82,617.3733195,1788.505421,2453360.915,-3.045862928,,,245.855,163.46,147.0,3.0,80.0,,,34.42918367
2706,YR2012,PRK,24800612.0,0.5143197969,120540.0,,,,,,,70.454,1.931,0.309,,,25.7,15.2,99.0,,,,,54120.0,,574.7893641,1.978061106,652.9677574,,,,,,,,,,,,,6.854660432999999,,,78.00575978,,,-27013.0,,205213000.0,3.946273584,,,,,47.81754592,175.882,105.682,6798.0,330.0,4741.0,27.0,8354.0,0.0
2707,YR2012,KOR,50199853.0,0.5257136606,100150.0,,1232163606584.0,24550.0,1627811703472.0,32430.0,7.3,80.81951219999998,1.297,1.766,77.1,99.8,3.8,,99.0,109.6998,97.80176,0.99727,,62067.99805,,5248.519891,11.63282456,10305.32898,1222807284485.0,2.292397846,1.043502224,2.234197271,34.58738122,56.34023922,53.54595901,31.00122857,27.86449984,4.0,96.45178639,2.612982317,107.1189423,28.19657687,87.29544005,50.19265101,,,401183.0,9756100000.0,9495900000.0,,24358.78218,21102800000.0,2.187221208,,41.07997407,97.242,40.039,1476.0,59.0,764.0,40779.0,148136.0,0.0
2708,YR2012,XKX,1805200.0,0.7897265892,10887.0,22.9,6836217486.0,3790.0,15910577393.0,8810.0,8.8,70.49756098,2.19,,,,,,,,,,,,,1311.783736,,2862.840682,6499935757.0,2.89534857,2.128098198,12.20795034,23.11595406,23.2560438,53.89709225,28.96084129,,8.0,,0.6675632812,,,,,2002395891.0,1.901454163,,117999218.4,293089797.1,313.948593,3600.673475,-272880457.0,2.476737822,,,,,,,,,,
2709,YR2012,KWT,3348853.0,5.549848598,17820.0,,169624637549.0,50650.0,288203878837.0,86060.0,,74.72800000000002,2.139,9.446,,98.8,9.6,2.2,99.0,97.88351,96.44032,1.03722,0.1,62.5,,11105.97778,30.55821471,16053.85486,174070025009.0,6.626388081,7.486702949,0.3597949189,74.81230322,74.73184708,26.2796015,12.83501156,65.07095328,12.0,,3.41374158,152.2909486,,83.97252772,226.8345629,,,580000.0,15459199374.0,2872588962.0,,51978.99848,3868720778.0,3.255146003,47.0,30.34262485,75.873,47.392,495.0,6.0,316.0,,,0.0
2710,YR2012,KGZ,5607200.0,1.665236559,199949.0039,38.0,5809593817.0,1040.0,15962043777.0,2850.0,9.6,70.00243902,3.2,44.018,36.3,99.1,26.1,3.7,98.0,95.74698,88.37131,0.99446,0.2,6610.0,,737.2264232000001,1.806948388,1809.102582,6605139933.0,-0.2,8.778092232999999,16.65419638,22.25712973,44.40420097,95.27173687,34.9610737,,4.0,,1.627972215,120.9243102,4.782613665,110.0355189,127.3540576,6035847045.0,5.3979418510000015,-93353.0,285908187.8,260927500.0,83.90818947,1177.974735,-277059600.0,2.768442365,11.0,41.34772086,254.56,113.165,3581.0,120.0,2524.0,1.0,110.0,0.01991811238
2711,YR2012,LAO,6444530.0,1.516011911,236800.0,23.4,8824081950.0,1370.0,29473799369.0,4570.0,7.6,65.267,2.977,67.666,49.8,40.1,61.8,,72.0,95.03048,49.0311,0.90476,0.3,181939.0039,,,0.2634514852,,10191350120.0,8.026098434,7.528859305,18.54848657,32.43664467,37.87672835,60.30839808,32.50425528,,9.0,,0.199455065,66.72325212,8.703476531,52.26000419,102.1988089,7422652822.0,2.785469028,-112313.0,70175689.28,617755394.5,63.72846429,1581.395403,-634614172.4,4.255126778,22.0,49.84645193,229.121,185.552,7886.0,420.0,4505.0,,,31.9446026
2712,YR2012,LVA,2034319.0,-1.240359153,64480.0,19.4,28046970031.0,13790.0,42941333840.0,21110.0,6.5,73.77804878,1.44,15.289,,98.6,6.6,,90.0,98.53287,106.3448,0.98103,0.4,33548.00049,105.9347945,2170.585832,3.471747548,3587.932866,28119996053.0,4.034628375,3.615730465,3.272396345,21.00153192,61.30948217,65.75631672,26.17478432,39.44351076,4.0,,0.9092731376,127.1557591,11.25477577,111.4473841,141.6834817,,,-83325.0,569178089.6,1078662408.0,,13822.80559,-917304687.2,2.257789244,15.0,49.9472413,243.192,87.355,120.0,5.0,75.0,12.0,193.0,0.0
2713,YR2012,LBN,5538634.0,6.263879893,10450.0,27.4,42025919828.0,7590.0,75037729797.0,13550.0,,78.611,2.0380000000000003,16.474,,,9.3,,81.0,,,,0.1,1370.599976,,1294.737114,4.086336812,2487.436433,44230727695.0,2.720151566,7.44534252,3.705512156,15.57151718,34.47572,60.19141046,24.06612764,19.84766689,8.0,20.52554971,4.005633462,67.81206412,2.290684218,62.30962373,99.54646672,55722917172.0,28.10026497,1192354.0,4698442226.0,3111315000.0,128.4757216,7985.854941,-2081123475.0,6.581474477,33.0,24.21739506,74.82,53.16,753.0,24.0,528.0,,,0.05576923077
2714,YR2012,LSO,2014990.0,0.5575342459,30360.0,,3233648102.0,1600.0,6438442137.0,3200.0,,47.416,3.265,89.012,,,96.5,,91.0,83.27728,62.17588000000001,1.05025,24.4,460.0,,,1.193828257,,2678475773.0,5.998071782,2.481440914,4.999448825,29.16188708,38.67240681,100.3106622,32.0389265,40.49560774,7.0,,1.894403434,76.66598511,,133.4340984,76.92078071,877145936.2,1.28745362,-47704.0,,56653435.23,137.1024174,1329.274971,-56653435.23,6.129491527000001,35.0,46.17926209,578.395,477.378,4228.0,340.0,2194.0,,,32.45010333
2715,YR2012,LBR,4135659.0,2.90010564,111370.0,,2325141224.0,560.0,4613111882.0,1120.0,,60.663,4.793,139.042,,,88.7,,80.0,,,,1.6,42690.0,,,0.2482699855,,2721000000.0,7.993815692999999,5.070422076,38.80205807,16.39642778,32.91270489,89.25380375,19.45433664,,5.0,,0.8694381279000001,57.54584699,,53.84049982,130.5575932,487153109.0,0.1873626186,25000.0,434537277.8,2309981241.0,137.0301565,657.9362563,-2309981241.0,6.831787034,13.0,48.22777184,277.001,239.0,9391.0,1000.0,4111.0,,,44.13826338
